subject,TR,BOLD,hemisphere,faces
115825,613,"[10697.76464844 11712.85351562 11835.27929688 ... 11905.44628906
 10375.20996094 11706.12597656]",LH,[0.]
115825,614,"[10836.59082031 11675.04980469 11883.33984375 ... 11826.13769531
 10547.90136719 11623.06640625]",LH,[0.]
115825,615,"[10764.92382812 11525.64941406 11757.80566406 ... 11597.00097656
 10198.98632812 11383.87207031]",LH,[0.]
115825,616,"[10803.46386719 11604.47460938 11541.43945312 ... 11751.39355469
 10292.50878906 11441.37695312]",LH,[0.]
115825,617,"[10527.84765625 11711.54296875 11768.93066406 ... 11758.86230469
 10402.85351562 11432.00292969]",LH,[0.]
115825,618,"[10600.04492188 11769.5390625  11830.73535156 ... 11402.890625
 10154.74414062 11061.86035156]",LH,[0.]
115825,619,"[10593.24609375 11696.47949219 11559.11425781 ... 11830.65527344
 10500.93164062 11689.64453125]",LH,[0.]
115825,620,"[10631.09570312 11470.17382812 11475.03710938 ... 11835.60546875
 10566.76953125 11670.98828125]",LH,[1.]
115825,621,"[10987.28808594 11702.06347656 11847.13671875 ... 11567.30761719
 10134.68359375 11361.64941406]",LH,[1.]
115825,622,"[10960.87402344 11749.51953125 11743.63183594 ... 11528.57226562
 10276.24414062 11309.68066406]",LH,[1.]
115825,623,"[10972.2265625  11444.28515625 11601.81835938 ... 11682.32421875
 10501.18066406 11506.42480469]",LH,[0.]
115825,624,"[10896.59863281 11851.71875    12041.66601562 ... 11979.12207031
 10701.828125   11789.11035156]",LH,[0.]
115825,625,"[10669.96191406 11590.13769531 11677.05175781 ... 12135.43457031
 10754.02832031 11830.56152344]",LH,[0.]
115825,626,"[10960.41015625 11547.43554688 11738.63769531 ... 11647.5703125
 10160.13867188 11303.34960938]",LH,[0.]
115825,627,"[10637.98925781 11413.41113281 11632.18945312 ... 12150.56738281
 10992.609375   11904.64355469]",LH,[0.]
115825,628,"[10458.95703125 11526.68066406 11779.12695312 ... 11538.671875
 10129.0859375  11316.76855469]",LH,[0.]
115825,629,"[10833.77050781 11913.02636719 12211.13867188 ... 11727.22460938
 10515.97851562 11505.85253906]",LH,[0.]
115825,630,"[11249.51074219 11561.44140625 11656.5078125  ... 11617.87890625
 10363.2734375  11211.36621094]",LH,[0.]
115825,631,"[10978.765625   11268.65625    11629.09375    ... 11793.92480469
 10417.78710938 11481.68261719]",LH,[0.]
115825,632,"[10517.76953125 11781.16796875 11830.72949219 ... 11502.04882812
 10394.81445312 11446.82910156]",LH,[0.]
115825,633,"[10649.57324219 11798.20117188 11937.28808594 ... 11715.32226562
 10234.90527344 11505.30566406]",LH,[0.]
115825,634,"[10962.1171875  11464.9375     11615.02832031 ... 11852.53222656
 10404.70117188 11490.11914062]",LH,[0.]
115825,635,"[11124.74316406 11444.17382812 11838.47851562 ... 11788.93847656
 10257.515625   11503.69628906]",LH,[0.]
115825,636,"[11134.90820312 11747.78808594 11969.44140625 ... 11852.39257812
 10481.11816406 11565.83203125]",LH,[0.]
115825,637,"[10800.75       11706.96777344 11984.45117188 ... 12091.55664062
 10400.52050781 11744.19433594]",LH,[0.]
115825,638,"[10543.91113281 11689.35253906 11684.74707031 ... 12016.05761719
 10603.98144531 11764.75292969]",LH,[1.]
115825,639,"[10711.49316406 11848.87597656 11815.09472656 ... 11818.87597656
 10498.78027344 11555.06738281]",LH,[0.]
115825,640,"[11068.80273438 11490.796875   11634.21386719 ... 11998.33398438
 10743.44238281 11620.35351562]",LH,[0.]
115825,641,"[10405.67871094 11702.98144531 11797.27832031 ... 11791.09570312
 10295.7265625  11406.03125   ]",LH,[0.]
115825,642,"[11419.8359375  11763.98339844 11896.14941406 ... 11894.02148438
 10253.50976562 11447.72753906]",LH,[0.]
115825,643,"[11606.5        12005.81152344 12084.60742188 ... 12422.40527344
 10702.90332031 12037.01953125]",LH,[1.]
115825,644,"[11267.31542969 11877.18945312 12075.12695312 ... 12050.02539062
 10690.41113281 11806.1171875 ]",LH,[1.]
115825,645,"[11134.29296875 11900.99121094 11831.41015625 ... 12073.765625
 10513.64648438 11723.34570312]",LH,[1.]
115825,646,"[11382.23828125 11402.84960938 11711.80175781 ... 12153.94042969
 10576.09472656 11848.23242188]",LH,[1.]
115825,647,"[10813.77734375 11876.63476562 11978.98535156 ... 11865.36230469
 10603.61816406 11536.46972656]",LH,[0.]
115825,648,"[10873.25       11744.81640625 11965.16601562 ... 12115.84082031
 10569.015625   11815.20410156]",LH,[0.]
115825,649,"[10922.359375   11534.63769531 11627.75683594 ... 11879.84472656
 10526.39453125 11565.93457031]",LH,[0.]
115825,650,"[11201.48730469 11673.35644531 11783.04492188 ... 12199.328125
 10798.00878906 11891.46484375]",LH,[0.]
115825,651,"[11198.64550781 11876.09667969 11867.34179688 ... 12090.49511719
 10757.52539062 11812.04882812]",LH,[0.]
115825,652,"[11392.16699219 12093.8984375  12059.8515625  ... 12484.81835938
 10879.04785156 12268.74609375]",LH,[0.]
115825,653,"[11366.95703125 11663.29980469 11692.47363281 ... 12547.72363281
 11175.9609375  12290.7578125 ]",LH,[0.]
115825,654,"[11398.66796875 11545.17382812 11745.53515625 ... 12293.68457031
 10711.29589844 11985.72167969]",LH,[0.]
115825,655,"[11458.703125   11407.58496094 11693.34765625 ... 12415.95410156
 11030.6484375  12172.32910156]",LH,[0.]
115825,656,"[11006.62890625 11454.24023438 11865.86816406 ... 11978.33789062
 10721.41601562 11723.703125  ]",LH,[0.]
115825,657,"[10949.17382812 11593.7578125  11749.69628906 ... 12037.70703125
 10547.51464844 11649.77832031]",LH,[0.]
115825,658,"[10660.83203125 11130.11230469 11290.39453125 ... 11644.43066406
 10298.43945312 11291.75488281]",LH,[0.]
115825,659,"[10765.13574219 11460.69726562 11528.51660156 ... 11903.87304688
 10407.77539062 11494.29980469]",LH,[0.]
115825,660,"[10989.28125    11585.15039062 11474.93652344 ... 11890.34667969
 10386.15136719 11553.96191406]",LH,[0.]
115825,661,"[10868.28027344 11594.18554688 11856.82128906 ... 11503.57226562
 10365.26367188 11299.51269531]",LH,[0.]
115825,662,"[10979.82714844 11674.04980469 11768.578125   ... 12066.01171875
 10558.89746094 11688.14257812]",LH,[0.]
115825,663,"[10388.55078125 11477.76171875 11605.75976562 ... 12076.78027344
 10844.45898438 11839.59082031]",LH,[0.]
115825,664,"[10505.015625   11444.77050781 11494.86132812 ... 11863.20117188
 10453.53417969 11636.6796875 ]",LH,[0.]
115825,665,"[10692.73730469 11982.05371094 11926.66796875 ... 11706.09570312
 10237.27539062 11452.75878906]",LH,[0.]
115825,666,"[10677.46679688 11904.97851562 11930.58300781 ... 11968.40234375
 10677.94824219 11727.70703125]",LH,[0.]
115825,667,"[10716.89941406 11875.59765625 11996.42480469 ... 12074.31347656
 10453.8671875  11742.63671875]",LH,[0.]
115825,668,"[11052.05078125 12124.72363281 11874.74609375 ... 12190.20800781
 10837.375      11962.78222656]",LH,[0.]
115825,669,"[11066.55664062 11277.15039062 11606.76269531 ... 11868.2734375
 10680.05371094 11837.57519531]",LH,[0.]
115825,670,"[11114.43554688 11759.45605469 11714.00585938 ... 11816.92285156
 10456.81933594 11593.40332031]",LH,[0.]
115825,671,"[10689.53125    11599.09082031 11734.74902344 ... 11847.26269531
 10399.35742188 11477.25292969]",LH,[0.]
115825,672,"[10723.07226562 11555.28613281 11873.46875    ... 11574.15429688
 10247.28417969 11306.98339844]",LH,[0.]
115825,673,"[10822.78417969 11820.06933594 11714.3671875  ... 11986.96679688
 10632.06347656 11830.50390625]",LH,[0.]
115825,674,"[10727.84375    11707.7890625  11772.0703125  ... 12340.17675781
 10752.79199219 11970.29199219]",LH,[0.]
115825,675,"[10979.33105469 11610.50878906 11630.61425781 ... 11885.68261719
 10431.78515625 11618.39941406]",LH,[0.]
115825,676,"[10850.63183594 11888.11914062 12012.32421875 ... 11973.98730469
 10576.44238281 11680.24121094]",LH,[0.]
115825,677,"[10780.8828125  12130.13085938 11979.99511719 ... 11774.39746094
 10464.53417969 11508.79980469]",LH,[0.]
115825,678,"[10989.99707031 11781.7890625  11773.43945312 ... 11666.41015625
 10450.71191406 11440.75390625]",LH,[0.]
115825,679,"[11093.34179688 11687.84179688 11727.65039062 ... 12298.76269531
 10799.44042969 11968.06152344]",LH,[0.]
115825,680,"[11051.96484375 11248.97949219 11387.54589844 ... 11785.52734375
 10590.57714844 11515.28710938]",LH,[0.]
115825,681,"[10808.08984375 11761.08886719 11641.05175781 ... 11791.81738281
 10211.81933594 11345.13476562]",LH,[0.]
115825,682,"[11108.265625   11615.81347656 11869.70507812 ... 12114.25390625
 10722.23144531 11846.22753906]",LH,[0.]
115825,683,"[11017.359375   11748.91894531 11757.91503906 ... 11902.91992188
 10535.23046875 11686.42578125]",LH,[0.]
115825,684,"[11062.2578125  11712.06738281 11712.75097656 ... 11958.52050781
 10565.57519531 11786.50195312]",LH,[0.]
115825,685,"[10828.94433594 11314.97949219 11446.18554688 ... 12046.58203125
 10602.93359375 11782.31542969]",LH,[0.]
115825,686,"[10390.37011719 11301.43066406 11482.66308594 ... 11810.93945312
 10655.25097656 11661.875     ]",LH,[0.]
115825,687,"[10591.40917969 11730.109375   11825.29101562 ... 12015.36328125
 10438.234375   11746.97558594]",LH,[0.]
115825,688,"[11105.23730469 11772.49414062 11744.35058594 ... 12000.23242188
 10714.5625     11869.13476562]",LH,[0.]
115825,689,"[10607.6796875  11374.52636719 11661.03808594 ... 12005.48046875
 10670.66015625 11809.37304688]",LH,[0.]
115825,690,"[11063.91894531 11642.75097656 11812.96582031 ... 11585.64648438
 10311.36914062 11390.75390625]",LH,[0.]
115825,691,"[10769.23632812 11498.49121094 11738.14453125 ... 11879.640625
 10301.75683594 11561.40820312]",LH,[0.]
115825,692,"[10951.43164062 11741.00097656 11559.48535156 ... 12060.9609375
 10510.16503906 11632.43359375]",LH,[0.]
115825,693,"[10882.06445312 12036.74023438 12078.99121094 ... 11767.93847656
 10321.21972656 11428.51367188]",LH,[0.]
115825,694,"[11235.47558594 11642.95214844 11869.375      ... 11945.09179688
 10444.01269531 11685.79589844]",LH,[0.]
115825,695,"[10759.6328125  11685.24121094 11898.91601562 ... 11951.13183594
 10343.13867188 11619.55273438]",LH,[1.]
115825,696,"[10665.5703125  11717.16015625 11715.40234375 ... 12076.87207031
 10312.87402344 11714.8671875 ]",LH,[1.]
115825,697,"[10683.17578125 11772.95800781 11736.31738281 ... 11995.47265625
 10778.36816406 11938.90039062]",LH,[0.]
115825,698,"[11048.28515625 11284.7734375  11521.92578125 ... 12121.04785156
 10558.29589844 11935.359375  ]",LH,[0.]
115825,699,"[10976.80175781 11685.41894531 11854.15136719 ... 11559.72753906
 10123.60351562 11339.84179688]",LH,[0.]
115825,700,"[10708.52636719 11531.68359375 11844.54394531 ... 11735.74707031
 10306.60449219 11440.48730469]",LH,[0.]
115825,701,"[10687.87207031 11655.0234375  11813.16015625 ... 11744.97558594
 10328.06445312 11538.96484375]",LH,[0.]
115825,702,"[10476.4765625  12068.48828125 12322.30273438 ... 11842.98046875
 10285.921875   11473.609375  ]",LH,[0.]
115825,703,"[11095.10644531 11332.77441406 11365.87890625 ... 12198.47753906
 10838.91894531 11924.94921875]",LH,[0.]
115825,704,"[11236.41699219 11936.6328125  12091.12304688 ... 12029.40234375
 10739.36035156 11689.60253906]",LH,[1.]
115825,705,"[10880.52636719 11354.36425781 11598.21386719 ... 11644.77832031
 10231.92480469 11263.79882812]",LH,[0.]
115825,706,"[10840.59960938 11551.79785156 11613.5703125  ... 11495.12988281
 10130.87597656 11304.29785156]",LH,[0.]
115825,707,"[10967.46972656 11512.54589844 11742.91699219 ... 11841.29003906
 10543.11035156 11424.2734375 ]",LH,[0.]
115825,708,"[11260.1796875  11776.46875    11705.875      ... 12011.02148438
 10517.19238281 11635.18066406]",LH,[1.]
115825,709,"[11173.97558594 11874.2265625  11975.54199219 ... 12374.8203125
 10953.68457031 11979.99609375]",LH,[0.]
115825,710,"[11015.39160156 11653.9609375  11646.49316406 ... 12065.44042969
 10785.48632812 11816.11914062]",LH,[0.]
115825,711,"[10802.49023438 11759.07128906 11867.83496094 ... 11828.55761719
 10512.8828125  11505.67382812]",LH,[0.]
115825,712,"[10845.27539062 11778.08789062 12071.296875   ... 12060.65625
 10792.66308594 11776.33105469]",LH,[0.]
115825,713,"[10949.3359375  12117.52832031 12079.46386719 ... 12103.65820312
 10703.28222656 11807.1484375 ]",LH,[0.]
115825,714,"[11005.72363281 11532.81347656 11750.67773438 ... 12093.19628906
 10482.80957031 11747.265625  ]",LH,[0.]
115825,715,"[10705.60644531 11800.75390625 11845.93261719 ... 11794.24023438
 10308.2890625  11536.89160156]",LH,[1.]
115825,716,"[10626.44433594 11716.09179688 11745.85351562 ... 11391.68945312
 10090.83789062 11142.07714844]",LH,[0.]
115825,717,"[10924.484375   11673.22558594 11775.79980469 ... 11801.47558594
 10484.43457031 11516.79296875]",LH,[0.]
115825,718,"[10973.71386719 11876.07128906 11440.57617188 ... 11832.88476562
 11348.00488281 11612.2890625 ]",LH,[0.]
115825,719,"[10982.0546875  11868.41796875 11403.75976562 ... 11853.19824219
 11609.85351562 11792.71386719]",LH,[0.]
115825,720,"[11641.58886719 11964.01464844 11675.86328125 ... 11912.76953125
 11386.46484375 11692.54003906]",LH,[0.]
115825,721,"[11556.70117188 12394.70996094 11730.77050781 ... 12320.91699219
 11658.80175781 12007.39550781]",LH,[0.]
115825,722,"[11343.4296875  12099.21679688 11560.01367188 ... 12195.28808594
 11771.81152344 11884.03222656]",LH,[0.]
115825,723,"[12000.65917969 11974.68652344 11713.87207031 ... 12072.07714844
 11361.69628906 11821.86523438]",LH,[0.]
115825,724,"[11434.46386719 12186.21484375 11701.91796875 ... 12106.46386719
 11628.83886719 11883.88964844]",LH,[1.]
115825,725,"[10965.94433594 11780.58203125 11443.08886719 ... 12202.20507812
 11675.00195312 11976.36816406]",LH,[1.]
115825,726,"[11250.32910156 11919.59082031 11503.52539062 ... 12048.70507812
 11580.44433594 11827.69824219]",LH,[1.]
115825,727,"[10940.31835938 12107.90527344 11743.14453125 ... 12058.00390625
 11683.93261719 11977.91113281]",LH,[1.]
115825,728,"[11348.83203125 12315.64746094 11906.02929688 ... 12276.95996094
 11839.94921875 11898.03515625]",LH,[1.]
115825,729,"[11052.01757812 11690.953125   11318.71875    ... 12025.81347656
 11406.20019531 11726.52246094]",LH,[1.]
115825,730,"[11247.16210938 11842.57324219 11383.39648438 ... 11575.39160156
 11398.11816406 11617.54882812]",LH,[1.]
115825,731,"[11058.52832031 11785.3515625  11045.94628906 ... 11893.09472656
 11517.08691406 11532.98925781]",LH,[1.]
115825,732,"[11145.32617188 11862.92382812 11533.08789062 ... 11992.98144531
 11638.70996094 11836.80664062]",LH,[1.]
115825,733,"[11417.59667969 11814.42773438 11484.0703125  ... 12058.43554688
 11721.68164062 11735.66601562]",LH,[1.]
115825,734,"[11452.71679688 12012.55078125 11666.8984375  ... 12074.45605469
 11657.57910156 11923.76464844]",LH,[1.]
115825,735,"[11256.46386719 12191.42675781 11848.51367188 ... 12152.52441406
 11695.32324219 11949.06835938]",LH,[1.]
115825,736,"[11122.24707031 11854.63867188 11342.015625   ... 11574.75097656
 11090.74023438 11255.65039062]",LH,[1.]
115825,737,"[11425.99902344 11877.48339844 11361.71191406 ... 12196.09375
 11692.75585938 12074.765625  ]",LH,[1.]
115825,738,"[11076.91699219 12002.76171875 11606.49707031 ... 12056.08398438
 11491.38671875 11687.56835938]",LH,[1.]
115825,739,"[11289.83886719 12063.44726562 11511.40039062 ... 12101.00878906
 11515.18652344 11809.72949219]",LH,[1.]
115825,740,"[11532.93554688 11771.02148438 11586.99316406 ... 11981.08984375
 11556.02539062 11657.44824219]",LH,[1.]
115825,741,"[11521.92578125 12113.40039062 11675.19726562 ... 12302.37402344
 11547.70898438 11937.29589844]",LH,[1.]
115825,742,"[11361.24511719 11867.53710938 11523.79296875 ... 12167.05273438
 11389.56054688 11762.15527344]",LH,[1.]
115825,743,"[11317.45996094 11649.01660156 11314.29980469 ... 11614.48925781
 11223.50976562 11432.25683594]",LH,[1.]
115825,744,"[11227.52832031 11869.60253906 11469.83984375 ... 11861.46386719
 11450.77539062 11700.04199219]",LH,[1.]
115825,745,"[11461.08398438 11863.79785156 11415.953125   ... 11991.81152344
 11628.05566406 11818.359375  ]",LH,[1.]
115825,746,"[11277.71484375 12069.5390625  11541.91113281 ... 11966.52148438
 11504.84667969 11662.98242188]",LH,[1.]
115825,747,"[11276.78515625 11484.125      11389.00585938 ... 11806.91992188
 11253.2890625  11468.14257812]",LH,[1.]
115825,748,"[11358.98046875 11658.06445312 11280.69140625 ... 11868.24316406
 11288.90625    11662.06738281]",LH,[1.]
115825,749,"[11110.40429688 12142.58105469 11519.40039062 ... 12067.90527344
 11746.7578125  11836.87597656]",LH,[1.]
115825,750,"[11310.10351562 12178.390625   11730.40234375 ... 12333.59277344
 12069.51855469 12315.89453125]",LH,[1.]
115825,751,"[11070.95605469 12074.68261719 11811.82617188 ... 12260.54980469
 11505.52539062 11971.95898438]",LH,[1.]
115825,752,"[11293.52636719 11953.62988281 11414.75976562 ... 12298.59472656
 11864.61132812 11937.92089844]",LH,[1.]
115825,753,"[11560.85058594 11391.51855469 11128.76367188 ... 11913.08007812
 11635.46191406 11737.95507812]",LH,[1.]
115825,754,"[11152.91699219 11867.18847656 11333.86621094 ... 11918.79003906
 11353.15722656 11680.26367188]",LH,[1.]
115825,755,"[11618.73046875 12405.53515625 11718.671875   ... 12486.77539062
 11995.59277344 12130.59472656]",LH,[1.]
115825,756,"[11601.82226562 11959.55175781 11370.9609375  ... 11719.46191406
 11239.38867188 11603.04492188]",LH,[1.]
115825,757,"[11496.49609375 11907.24414062 11679.96484375 ... 11941.12011719
 11492.02929688 11735.7265625 ]",LH,[1.]
115825,758,"[11210.45507812 11838.23242188 11400.05664062 ... 11704.30175781
 11177.41308594 11620.04394531]",LH,[0.]
115825,759,"[11502.8828125  12603.98730469 11932.55078125 ... 12151.15039062
 11630.25       11885.96679688]",LH,[1.]
115825,760,"[11235.51074219 12241.44433594 11572.9765625  ... 12380.14941406
 11827.13183594 12147.90332031]",LH,[1.]
115825,761,"[11387.68164062 11860.79003906 11588.62402344 ... 12003.53515625
 11563.26757812 11692.72460938]",LH,[1.]
115825,762,"[11228.01367188 11923.96289062 11612.984375   ... 12163.10449219
 11588.44042969 11853.3203125 ]",LH,[1.]
115825,763,"[11105.18066406 11869.39453125 11436.9375     ... 12170.62402344
 11708.94238281 12094.1796875 ]",LH,[1.]
115825,764,"[11193.59375    11709.36132812 11341.75683594 ... 12148.85644531
 11578.25       11891.80566406]",LH,[0.]
115825,765,"[11404.99707031 11986.69433594 11469.81933594 ... 11784.39355469
 11294.53027344 11509.390625  ]",LH,[0.]
115825,766,"[11252.02441406 11773.82226562 11348.859375   ... 11958.64453125
 11748.24023438 11749.02246094]",LH,[0.]
115825,767,"[11375.45996094 12317.21777344 11780.6796875  ... 12066.5625
 11552.21679688 11768.921875  ]",LH,[0.]
115825,768,"[11513.23632812 11814.14257812 11554.7890625  ... 11749.78710938
 11223.88378906 11638.71875   ]",LH,[0.]
115825,769,"[11144.77050781 11888.47851562 11472.69921875 ... 12260.8828125
 11597.20898438 12075.11816406]",LH,[0.]
